Age,Location,Income_Level,Avg_Transaction_Value,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Customer_Satisfaction_Score,LTV,Transaction_Value_Range,Spend_Per_Active_Day,Transactions_Per_Active_Day,Spend_Per_Transaction,Inactivity_Ratio,Support_Burden
38,Rural,High,5869.430884,1418,7,3488.74727,Daily,Wallet Balance,7,109745.8376,20198.124168000002,11217.134577777777,1.9111111111111112,5869.43088372093,2.2333333333333334,7.955103787
57,Suburban,High,11639.68344,3826,6,3552.290946,Monthly,Debit Card,6,862172.746,48132.63884,70808.07429166666,6.083333333333333,11639.683445205479,1.5916666666666666,177.65567262
59,Rural,High,17539.06464,3922,36,3183.557616,Daily,Credit Card,6,1154137.516,58167.46887,111596.5975490196,6.362745098039215,17539.064637904467,3.5392156862745097,912.4912664
29,Rural,Low,2385.559404,2889,49,1481.000673,Weekly,UPI,5,91513.95654,4961.105776,28361.65069259259,11.88888888888889,2385.559404049844,11.25925925925926,402.79944311
29,Urban,Low,8305.020459,4789,15,3679.688529,Monthly,Wallet Balance,4,626979.1677,17081.611160999997,23514.981298850573,2.8314176245210727,8305.020458728011,0.8888888888888888,190.67955831
17,Rural,Middle,5442.278237,240,8,2882.437838,Weekly,Wallet Balance,8,31784.80532,15810.916079,3925.577744262295,0.7213114754098361,5442.278236363636,3.6065573770491803,57.89632469
52,Suburban,Middle,308.430055,4791,10,4305.895984,Monthly,Credit Card,8,32837.53094,659.2150991,1206.5058036764706,3.911764705882353,308.43005507518797,0.4852941176470588,1292.9717370600001
20,Rural,Middle,15771.04075,2902,20,2390.027578,Weekly,UPI,10,1011761.658,66131.13476,102593.05891752578,6.505154639175258,15771.040752773375,0.24742268041237114,893.0415402699999
53,Rural,Low,16267.55142,2400,50,900.7365496,Daily,Debit Card,3,750896.4662,16293.554250000001,49566.9016442953,3.046979865771812,16267.551420704845,0.5503355704697986,76.423812307
60,Urban,Middle,4432.368945,93,45,3173.264165,Daily,Credit Card,8,341754.0912,14374.279085999999,14566.287370044052,3.2863436123348015,4432.368945040214,0.4008810572687225,517.59478392
56,Suburban,Middle,3033.292598,3398,6,753.9211468,Monthly,Debit Card,5,306248.4215,3704.1749462,10621.999350180506,3.5018050541516246,3033.2925979381444,0.6209386281588448,134.55659748
69,Rural,Low,2899.771464,1743,11,4815.724223,Monthly,Wallet Balance,1,258358.0267,8222.6127639,8312.048495114006,2.8664495114006514,2899.7714636363635,0.11400651465798045,1161.87518589
62,Urban,High,9284.304323,4010,50,3516.425949,Weekly,Wallet Balance,8,846493.3022,31230.520971,24693.47806567164,2.6597014925373132,9284.304323232323,0.10149253731343283,928.02397158
29,Rural,Low,4937.446793,4148,39,3781.609437,Daily,Wallet Balance,7,475994.0023,7506.329902299999,20117.930135964914,4.074561403508772,4937.446793326158,1.1491228070175439,0.0
54,Suburban,Middle,10231.99929,4465,20,3396.342212,Daily,Debit Card,7,883905.369,34726.268767999994,27545.19174920635,2.6920634920634923,10231.999293632076,0.5619047619047619,326.84781232
40,Rural,Low,7703.186226,3968,4,487.7978496,Weekly,UPI,5,681728.6655,10403.885692,26852.874072289156,3.4859437751004014,7703.186225806452,0.5783132530120482,69.65527342
35,Rural,High,4225.697195,2657,5,2326.499097,Monthly,Credit Card,5,336719.7133,13681.641853,12677.091585271319,3.0,4225.69719509044,0.8333333333333334,91.8057917
17,Urban,High,15026.32387,1468,42,3257.076215,Weekly,Credit Card,7,137225.95,43426.05818,3971.926372611465,0.2643312101910828,15026.32386746988,0.44904458598726116,200.47841338
54,Rural,High,3015.774168,2677,25,1146.779365,Weekly,Credit Card,9,180037.1476,5885.796883,7443.478968181817,2.4681818181818183,3015.7741675874768,1.2181818181818183,693.56533169
21,Urban,High,15980.05727,3361,28,3397.510535,Weekly,Debit Card,10,532381.0889,15179.294114999999,21803.298483050847,1.3644067796610169,15980.057273291925,0.5889830508474576,40.29114579
32,Suburban,High,11233.31321,2405,2,4099.427376,Weekly,UPI,1,886898.7046,41390.140645,441469.20915,39.3,11233.313209923665,2.35,56.12215279
40,Rural,High,16642.42248,2108,10,1374.649897,Monthly,Wallet Balance,8,401961.3611,35936.737854,11287.903944927537,0.6782608695652174,16642.422482905982,0.17391304347826086,0.0
43,Suburban,Middle,105.133211,1275,22,998.0165013,Weekly,Wallet Balance,10,19928.18514,125.93253777000001,411.39082565217393,3.9130434782608696,105.133211,0.35507246376811596,4.886752364
17,Suburban,Middle,14986.2785,4855,24,4415.79989,Daily,Debit Card,9,396556.3181,54282.675572,19981.70466137566,1.3333333333333333,14986.278496031746,0.2751322751322751,104.77073924
50,Rural,Low,1039.796709,4871,11,25.97246382,Monthly,Credit Card,7,104756.0186,1560.1947713000002,8278.762369523809,7.961904761904762,1039.7967090909092,0.580952380952381,215.89002237
52,Urban,Middle,19002.47339,4661,0,1278.735242,Weekly,UPI,2,1464371.847,70143.64938599999,148335.63418367348,7.8061224489795915,19002.47339869281,2.183673469387755,213.79622894
20,Suburban,High,14057.76237,1069,3,2033.651991,Weekly,UPI,5,637614.7045,42457.386212,23377.538166666665,1.662962962962963,14057.762371937639,0.35185185185185186,626.29918348
16,Suburban,Middle,6410.24409,1141,0,3361.298594,Daily,UPI,4,157806.1844,9648.758669,10013.387823529412,1.5620915032679739,6410.244087866109,0.7843137254901961,954.6263537
55,Rural,Low,6403.811352,1566,5,4985.317472,Weekly,UPI,7,321926.0975,6692.7489860000005,14393.887899082569,2.2477064220183487,6403.811351020408,1.0045871559633028,789.96463872
27,Rural,High,17231.23267,2526,33,1854.091975,Daily,UPI,3,1530219.676,54619.143280000004,723711.7723809524,42.0,17231.232675736963,1.9047619047619047,334.46801352
51,Rural,Middle,18057.77417,915,26,4744.04363,Daily,Credit Card,8,847938.6996,10916.083741999999,30804.438286764704,1.7058823529411764,18057.774168103446,1.2720588235294117,0.0
60,Rural,Middle,17832.54989,4373,44,1833.871411,Weekly,Wallet Balance,5,1695272.009,14937.245628,83071.43287128714,4.658415841584159,17832.54988310308,1.618811881188119,96.2538995
38,Rural,Low,16176.71845,4536,15,3477.646283,Monthly,Credit Card,6,522782.1361,58263.800461000006,31746.809956250003,1.9625,16176.718449044587,1.98125,140.18473824
62,Rural,High,16382.4501,3856,10,826.8350866,Monthly,Wallet Balance,4,298991.4591,43623.277326,44795.761984375,2.734375,16382.450097142857,3.625,31.153401
46,Urban,Low,11459.63038,2904,13,2302.039293,Weekly,Credit Card,7,822006.8851,25199.372035,96315.4648452381,8.404761904761905,11459.630378186968,2.511904761904762,181.92471142999997
26,Suburban,High,574.3387485,1815,37,4356.367593,Weekly,Wallet Balance,9,24489.91368,1655.1022479,1416.1777356164384,2.4657534246575343,574.3387483333333,0.5205479452054794,668.5848617
25,Urban,High,1744.597908,2929,47,1599.9719,Monthly,Credit Card,4,176354.5391,5301.4897607,27099.42085,15.533333333333333,1744.5979087982832,5.283333333333333,401.2422558
18,Urban,Middle,12994.56946,1801,48,526.0129934,Weekly,Debit Card,6,514429.9175,40882.329526,14132.511977401131,1.0875706214689265,12994.569454545455,0.596045197740113,196.69603905
69,Rural,Low,8029.291555,2851,9,2613.566679,Weekly,UPI,6,248159.3175,27346.170572000003,16113.204142857143,2.006802721088435,8029.291555932204,0.564625850340136,424.75872166
29,Suburban,Low,11350.51952,3817,12,2197.673431,Daily,UPI,1,252771.333,51734.53256299999,51922.58929787234,4.574468085106383,11350.519520930233,7.574468085106383,285.72839272
31,Urban,Low,4629.241676,3793,44,1147.698151,Monthly,Credit Card,9,476855.3802,10031.655858,20468.30624663677,4.42152466367713,4629.241676470588,0.5291479820627802,38.059171088
25,Rural,High,12991.8493,1660,33,4528.076131,Daily,Credit Card,2,935273.187,22459.116965999998,58792.229430379746,4.525316455696203,12991.849300699301,1.9177215189873418,28.516807718
44,Rural,Low,4864.162588,1618,32,3008.433691,Monthly,UPI,10,385580.9724,3910.4248729999995,78861.52961702128,16.21276595744681,4864.162587926509,0.574468085106383,1095.26250528
25,Suburban,High,9221.647832,593,32,1735.868109,Daily,Debit Card,1,810490.0864,11649.039971,27888.30520761246,3.0242214532871974,9221.64783180778,0.7231833910034602,562.6902901999999
27,Urban,Low,9579.610793,2070,38,4980.656195,Monthly,Wallet Balance,5,747121.7419,10636.199857,35079.62238095238,3.6619047619047618,9579.610793237971,0.5952380952380952,317.29787274
45,Urban,Low,3561.587914,647,12,687.8310164,Monthly,Wallet Balance,2,30861.99385,7484.6602183,12719.956838095239,3.5714285714285716,3561.587914666667,13.142857142857142,269.35595675999997
56,Urban,Middle,17525.39245,1329,16,4239.757563,Daily,Debit Card,10,615011.6215,52731.753364,17175.883199430198,0.98005698005698,17525.392450581396,0.8490028490028491,603.5605504800001
16,Rural,Low,10521.16291,1423,8,1153.124679,Weekly,UPI,5,759280.4698,9143.191362,23548.93517554859,2.238244514106583,10521.162914565826,0.9310344827586207,255.25831703999998
20,Suburban,Middle,17337.00772,880,12,1197.53429,Monthly,Credit Card,1,249546.7425,64469.721909,10657.381367965367,0.6147186147186147,17337.00771830986,0.3116883116883117,677.33787599
35,Suburban,Middle,5258.088553,1234,15,2490.810991,Weekly,Wallet Balance,7,387253.3526,12803.442030999999,12668.817385906039,2.4093959731543624,5258.088552924791,0.19463087248322147,93.77689338
23,Urban,High,3454.99555,1617,36,3309.709849,Weekly,Wallet Balance,4,77933.55652,15063.134713999998,6548.039184761905,1.8952380952380952,3454.9955497487435,2.8190476190476192,201.01835895
58,Rural,Low,370.1527859,2143,29,3452.315488,Daily,Wallet Balance,8,47476.88328,1172.10753172,2699.765161111111,7.2936507936507935,370.1527859630032,0.9444444444444444,1021.0969416
27,Urban,Low,1886.354548,1456,38,110.6381805,Weekly,UPI,8,46913.34368,6813.6507789,1078.8181528428095,0.5719063545150501,1886.3545479532165,0.20735785953177258,19.407210831
16,Suburban,Low,2957.937392,2830,32,1434.289766,Weekly,Credit Card,7,135235.1132,12593.133321899999,17660.62619117647,5.970588235294118,2957.937391625616,1.2794117647058822,16.24317477
69,Rural,Middle,1586.322692,1072,39,3303.020376,Monthly,UPI,1,136740.0087,6650.4443549,50518.2765,31.846153846153847,1586.3226920289856,12.538461538461538,74.729797248
35,Urban,Low,17938.61711,3732,5,4448.673968,Monthly,UPI,3,417740.1331,51183.07204,25403.7559068323,1.4161490683229814,17938.617109649123,0.6149068322981367,416.43271782
43,Urban,High,18229.65178,1078,11,3349.454442,Monthly,Wallet Balance,6,756819.9608,39066.983582,69373.95259259258,3.8055555555555554,18229.65177615572,1.1481481481481481,211.34275836
58,Rural,High,18747.87982,4946,1,1329.406574,Weekly,Credit Card,6,1800125.455,54831.583453,61757.72176470588,3.2941176470588234,18747.87982142857,0.02422145328719723,428.5018628
52,Suburban,Low,19197.61812,4618,32,2538.863745,Monthly,UPI,6,1741112.676,47069.843255,56522.82318032787,2.944262295081967,19197.61811804009,0.43934426229508194,11.3418027
62,Rural,Middle,9841.78175,4914,14,3237.882094,Monthly,UPI,2,931815.6526,17271.597471999998,109548.40401190477,11.130952380952381,9841.78175080214,3.369047619047619,32.935435057
52,Urban,High,10605.19249,1968,16,676.6967545,Monthly,Debit Card,8,746016.4527,21926.785659,178736.2929512195,16.853658536585368,10605.192490593343,0.04878048780487805,101.91971538
27,Urban,High,2625.300267,87,34,2724.534516,Daily,Debit Card,3,235713.0962,3876.8084150000004,11525.068174999999,4.39,2625.3002676537585,1.585,144.27067221000001
52,Urban,Middle,2749.670235,4451,30,2358.33114,Weekly,Credit Card,5,232121.8819,4594.850619,60110.84652777778,21.86111111111111,2749.6702350698856,4.444444444444445,33.53760528
64,Urban,High,15457.40121,1088,29,1683.240174,Daily,Wallet Balance,9,109070.2674,14570.084918,2730.3671649572652,0.17663817663817663,15457.401208064517,0.4472934472934473,36.092252196
64,Suburban,Middle,17116.02439,2238,37,3117.688341,Daily,UPI,7,573311.1534,44244.067382,23918.546905982905,1.3974358974358974,17116.02439143731,0.9658119658119658,89.65309834
59,Suburban,High,15696.44147,653,15,3181.081465,Daily,Debit Card,9,1134080.668,25265.349189,46440.71111570248,2.958677685950413,15696.441466480446,1.3264462809917354,904.28670072
43,Urban,Middle,16693.17154,3109,41,4857.34953,Monthly,Credit Card,4,1619441.745,38290.720715,47420.425339233036,2.84070796460177,16693.171536863967,0.4218289085545723,281.52559396000004
62,Suburban,High,5538.640605,1397,44,2141.525987,Daily,Wallet Balance,1,538278.8711,20796.006328,265577.81705,47.95,5538.640605839416,13.3,19.80473275
30,Suburban,Low,9326.655029,4760,39,2656.335777,Weekly,Debit Card,10,841904.8091,24668.688616,23901.252973760933,2.56268221574344,9326.65502844141,0.7755102040816326,58.0719596
21,Suburban,High,9189.395674,2427,16,787.5129049,Daily,Wallet Balance,3,131279.206,40864.50939,8040.721217105263,0.875,9189.395676691729,0.24342105263157895,130.233216
59,Urban,High,19905.71523,2084,6,2741.811694,Daily,Wallet Balance,5,1170890.864,23751.858704,67982.09175438597,3.415204678362573,19905.71522260274,1.6842105263157894,330.2183493
35,Rural,Low,18984.06862,738,4,180.4297459,Weekly,Debit Card,10,1131845.834,77746.607057,51854.63189814815,2.7314814814814814,18984.068627118646,1.3518518518518519,44.00971079
65,Rural,Low,11973.73727,2999,39,749.3878723,Monthly,UPI,1,236826.9404,22289.485472999997,6356.843662921348,0.5308988764044944,11973.73726984127,0.898876404494382,197.86780209
29,Rural,Low,2768.082931,3950,26,856.2340175,Daily,Debit Card,7,115615.6354,12793.689866600002,2995.250831610942,1.082066869300912,2768.082931460674,0.22188449848024316,1135.28664017
17,Urban,Low,5179.334812,3206,0,3163.195588,Weekly,Debit Card,1,42603.67937,7424.409818,1585.0550504310345,0.30603448275862066,5179.334812676056,0.06896551724137931,712.2034799500001
24,Suburban,Middle,7281.593484,4106,1,2836.473204,Daily,UPI,8,206399.672,27559.677626,119691.192875,16.4375,7281.593482889733,22.5625,12.8842887
52,Suburban,Middle,17465.50108,4429,3,3990.184785,Daily,Credit Card,7,548607.2406,17411.084730000002,18884.958763250885,1.0812720848056536,17465.501078431374,0.29328621908127206,263.70779269999997
35,Urban,High,3420.942817,2466,0,2321.997159,Monthly,UPI,2,196659.6106,10608.831952,6341.814259136212,1.8538205980066444,3420.942817204301,0.5780730897009967,173.98142665
41,Urban,High,4402.740863,880,28,2374.281184,Weekly,UPI,7,108994.2547,6599.675855,5977.054263030303,1.3575757575757577,4402.740863392857,0.46060606060606063,30.86961349
44,Rural,High,6994.199986,2355,20,807.7801606,Daily,Wallet Balance,6,241715.8695,22334.326229000002,8528.243851301115,1.2193308550185873,6994.199987804877,1.0817843866171004,111.46689338
16,Rural,Middle,18538.93467,4676,41,3713.507149,Daily,Credit Card,7,1431262.068,63146.979466000004,78919.93418994414,4.256983240223463,18538.934671916013,0.2849162011173184,290.78029409
50,Urban,High,10081.20369,4265,34,18.26462826,Weekly,Wallet Balance,1,605695.6449,43470.308492000004,22975.766558139534,2.2790697674418605,10081.20369387755,1.4069767441860466,28.64990074
21,Rural,High,12940.25237,3220,33,2124.454366,Daily,Wallet Balance,7,111435.6404,43658.00696,12599.719414473684,0.9736842105263158,12940.252371621622,2.4473684210526314,585.43925412
52,Suburban,Middle,7750.593868,1536,38,941.6254557,Monthly,Debit Card,9,411456.5339,19631.7043447,37719.55682857143,4.866666666666666,7750.593868884541,0.047619047619047616,1341.2326338
68,Urban,High,3778.557001,3978,1,3855.049623,Weekly,UPI,8,67783.9846,6144.6105327000005,1519.9861025495752,0.40226628895184136,3778.557001408451,0.7422096317280453,196.71330312
20,Urban,Middle,4463.782743,4617,24,3366.956803,Monthly,UPI,7,278081.8121,14655.106256,30015.090862068962,6.724137931034483,4463.782743589743,2.057471264367816,1118.52967788
48,Suburban,Middle,16055.39769,439,5,3533.843549,Weekly,Wallet Balance,2,165376.1347,17580.488936,5198.8906825396825,0.3238095238095238,16055.397696078431,0.4507936507936508,313.76956848
64,Suburban,Low,17870.70595,2046,7,742.8894285,Daily,UPI,7,1094385.336,72174.98051,773546.2714285714,43.285714285714285,17870.70594059406,19.142857142857142,648.88794074
66,Suburban,Low,9866.582361,2194,34,3344.070368,Weekly,Credit Card,2,581364.4,18459.486653,15967.922986072423,1.6183844011142061,9866.582361445782,0.31754874651810583,44.12403279
29,Rural,Middle,7146.320604,885,18,3454.468549,Weekly,UPI,4,52293.84965,19602.442003,1624.1637737762237,0.22727272727272727,7146.320604615385,0.6293706293706294,214.35351002
27,Urban,Middle,16158.62438,297,8,13.18542352,Weekly,Wallet Balance,1,314248.8578,52506.839548,12625.969655870445,0.7813765182186235,16158.62437823834,0.27530364372469635,81.68557947
57,Rural,Low,13465.16455,2856,32,1588.004296,Daily,UPI,3,1294348.18,30879.250222999995,53246.06564315353,3.954356846473029,13465.164554039875,0.44398340248962653,517.65015445
35,Suburban,High,827.0708099,893,7,436.4409062,Daily,Wallet Balance,5,12395.61857,2771.0716663,144.85420966101697,0.1751412429378531,827.07081,0.16666666666666666,657.4428079
68,Rural,High,7021.310569,659,37,3406.971162,Monthly,Credit Card,6,382848.2367,12390.636844,415037.4692222222,59.111111111111114,7021.310569548873,30.444444444444443,154.93258561
65,Suburban,High,13646.63783,123,31,1060.543349,Monthly,Debit Card,3,334699.7001,11635.078715,137034.98825,10.041666666666666,13646.637834024896,1.2916666666666667,304.84600344
39,Rural,Middle,11477.85961,3482,22,1323.296576,Daily,Wallet Balance,3,832169.3137,51455.705833,73273.83588392856,6.383928571428571,11477.859606993006,0.3125,716.0201691
58,Rural,Low,19561.5655,3851,33,391.6453774,Daily,Wallet Balance,10,822830.363,41395.803682,27004.181336700338,1.3804713804713804,19561.56550487805,0.8754208754208754,912.98963248
49,Suburban,High,17323.64641,247,22,2419.033326,Weekly,UPI,6,527193.8757,58841.74413199999,23949.741580645165,1.3824884792626728,17323.64641,0.041474654377880185,84.83796411
40,Rural,Low,1204.170731,1485,45,165.1640475,Daily,Debit Card,9,39868.74722,3258.8983077,1029.8828618421053,0.8552631578947368,1204.1707307692309,0.4780701754385965,166.43601975
65,Urban,Low,14518.12262,1405,31,4227.961064,Monthly,Credit Card,2,664918.7866,51788.428524,205975.86471875,14.1875,14518.122623348017,4.46875,182.76313845
